Time,Bits/s
2000-01-01 02:32:55,1177
2000-01-01 02:32:56,1159
2000-01-01 02:32:57,1209
2000-01-01 02:32:58,1241
2000-01-01 02:32:59,1201
2000-01-01 02:33:00,1117
2000-01-01 02:33:01,1138
2000-01-01 02:33:02,1176
2000-01-01 02:33:03,1167
2000-01-01 02:33:04,1194
2000-01-01 02:33:05,1340
2000-01-01 02:33:06,1286
2000-01-01 02:33:07,1212
2000-01-01 02:33:08,1203
2000-01-01 02:33:09,1231
2000-01-01 02:33:10,1254
2000-01-01 02:33:11,1316
2000-01-01 02:33:12,1371
2000-01-01 02:33:13,1361
2000-01-01 02:33:14,1432
2000-01-01 02:33:15,1465
2000-01-01 02:33:16,1473
2000-01-01 02:33:17,1494
2000-01-01 02:33:18,1535
2000-01-01 02:33:19,1573
2000-01-01 02:33:20,1609
2000-01-01 02:33:21,1628
2000-01-01 02:33:22,1650
2000-01-01 02:33:23,1652
2000-01-01 02:33:24,1625
2000-01-01 02:33:25,1642
2000-01-01 02:33:26,1653
2000-01-01 02:33:27,1635
2000-01-01 02:33:28,1666
2000-01-01 02:33:29,1662
2000-01-01 02:33:30,1652
2000-01-01 02:33:31,1668
2000-01-01 02:33:32,1646
2000-01-01 02:33:33,1604
2000-01-01 02:33:34,1571
2000-01-01 02:33:35,1563
2000-01-01 02:33:36,1568
2000-01-01 02:33:37,1572
2000-01-01 02:33:38,1581
2000-01-01 02:33:39,1580
2000-01-01 02:33:40,1568
2000-01-01 02:33:41,1596
2000-01-01 02:33:42,1649
2000-01-01 02:33:43,1666
2000-01-01 02:33:44,1672
2000-01-01 02:33:45,1654
2000-01-01 02:33:46,1634
2000-01-01 02:33:47,1647
2000-01-01 02:33:48,1674
2000-01-01 02:33:49,1705
2000-01-01 02:33:50,1702
2000-01-01 02:33:51,1732
2000-01-01 02:33:52,1754
2000-01-01 02:33:53,1692
2000-01-01 02:33:54,1689
2000-01-01 02:33:55,1687
2000-01-01 02:33:56,1630
2000-01-01 02:33:57,1580
2000-01-01 02:33:58,1591
2000-01-01 02:33:59,1590
2000-01-01 02:34:00,1569
2000-01-01 02:34:01,1546
2000-01-01 02:34:02,1519
2000-01-01 02:34:03,1555
2000-01-01 02:34:04,1546
2000-01-01 02:34:05,1538
2000-01-01 02:34:06,1541
2000-01-01 02:34:07,1551
2000-01-01 02:34:08,1600
2000-01-01 02:34:09,1643
2000-01-01 02:34:10,1656
2000-01-01 02:34:11,1639
2000-01-01 02:34:12,1595
2000-01-01 02:34:13,1583
2000-01-01 02:34:14,1602
2000-01-01 02:34:15,1565
2000-01-01 02:34:16,1551
2000-01-01 02:34:17,1484
2000-01-01 02:34:18,1459
2000-01-01 02:34:19,1440
2000-01-01 02:34:20,1445
2000-01-01 02:34:21,1544
2000-01-01 02:34:22,1640
2000-01-01 02:34:23,1663
2000-01-01 02:34:24,1716
2000-01-01 02:34:25,1726
2000-01-01 02:34:26,1709
2000-01-01 02:34:27,1710
2000-01-01 02:34:28,1730
2000-01-01 02:34:29,1756
2000-01-01 02:34:30,1713
2000-01-01 02:34:31,1731
2000-01-01 02:34:32,1722
2000-01-01 02:34:33,1687
2000-01-01 02:34:34,1680
2000-01-01 02:34:35,1660
2000-01-01 02:34:36,1626
2000-01-01 02:34:37,1536
2000-01-01 02:34:38,1504
2000-01-01 02:34:39,1461
2000-01-01 02:34:40,1359
2000-01-01 02:34:41,1285
2000-01-01 02:34:42,1180
2000-01-01 02:34:43,1082
2000-01-01 02:34:44,1015
2000-01-01 02:34:45,1038
2000-01-01 02:34:46,1143
2000-01-01 02:34:47,1285
2000-01-01 02:34:48,1350
2000-01-01 02:34:49,1324
2000-01-01 02:34:50,1284
2000-01-01 02:34:51,1318
2000-01-01 02:34:52,1377
2000-01-01 02:34:53,1423
2000-01-01 02:34:54,1418
2000-01-01 02:34:55,1336
2000-01-01 02:34:56,1230
2000-01-01 02:34:57,1147
2000-01-01 02:34:58,1140
2000-01-01 02:34:59,1129
2000-01-01 02:35:00,1135
2000-01-01 02:35:01,1267
2000-01-01 02:35:02,1305
2000-01-01 02:35:03,1246
2000-01-01 02:35:04,1254
2000-01-01 02:35:05,1319
2000-01-01 02:35:06,1387
2000-01-01 02:35:07,1435
2000-01-01 02:35:08,1488
2000-01-01 02:35:09,1572
2000-01-01 02:35:10,1560
2000-01-01 02:35:11,1557
2000-01-01 02:35:12,1664
2000-01-01 02:35:13,1747
2000-01-01 02:35:14,1780
2000-01-01 02:35:15,1762
2000-01-01 02:35:16,1688
2000-01-01 02:35:17,1672
2000-01-01 02:35:18,1641
2000-01-01 02:35:19,1603
2000-01-01 02:35:20,1534
2000-01-01 02:35:21,1501
2000-01-01 02:35:22,1517
2000-01-01 02:35:23,1454
2000-01-01 02:35:24,1462
2000-01-01 02:35:25,1457
2000-01-01 02:35:26,1512
2000-01-01 02:35:27,1528
2000-01-01 02:35:28,1529
2000-01-01 02:35:29,1556
2000-01-01 02:35:30,1561
2000-01-01 02:35:31,1438
2000-01-01 02:35:32,1372
2000-01-01 02:35:33,1382
2000-01-01 02:35:34,1369
2000-01-01 02:35:35,1352
2000-01-01 02:35:36,1296
2000-01-01 02:35:37,1255
2000-01-01 02:35:38,1245
2000-01-01 02:35:39,1232
2000-01-01 02:35:40,1192
2000-01-01 02:35:41,1168
2000-01-01 02:35:42,1185
2000-01-01 02:35:43,1177
2000-01-01 02:35:44,1201
2000-01-01 02:35:45,1221
2000-01-01 02:35:46,1230
2000-01-01 02:35:47,1188
2000-01-01 02:35:48,1214
2000-01-01 02:35:49,1224
2000-01-01 02:35:50,1178
2000-01-01 02:35:51,1111
2000-01-01 02:35:52,1017
2000-01-01 02:35:53,990
2000-01-01 02:35:54,1004
2000-01-01 02:35:55,1033
2000-01-01 02:35:56,1099
2000-01-01 02:35:57,1203
2000-01-01 02:35:58,1336
2000-01-01 02:35:59,1421
2000-01-01 02:36:00,1532
2000-01-01 02:36:01,1589
2000-01-01 02:36:02,1663
2000-01-01 02:36:03,1683
2000-01-01 02:36:04,1722
2000-01-01 02:36:05,1725
2000-01-01 02:36:06,1742
2000-01-01 02:36:07,1750
2000-01-01 02:36:08,1706
2000-01-01 02:36:09,1667
2000-01-01 02:36:10,1607
2000-01-01 02:36:11,1598
2000-01-01 02:36:12,1550
2000-01-01 02:36:13,1524
2000-01-01 02:36:14,1496
2000-01-01 02:36:15,1429
2000-01-01 02:36:16,1349
2000-01-01 02:36:17,1293
2000-01-01 02:36:18,1239
2000-01-01 02:36:19,1214
2000-01-01 02:36:20,1171
2000-01-01 02:36:21,1122
2000-01-01 02:36:22,1132
2000-01-01 02:36:23,1139
2000-01-01 02:36:24,1136
2000-01-01 02:36:25,1128
2000-01-01 02:36:26,1128
2000-01-01 02:36:27,1109
2000-01-01 02:36:28,1089
2000-01-01 02:36:29,1071
2000-01-01 02:36:30,1116
2000-01-01 02:36:31,1134
2000-01-01 02:36:32,1146
2000-01-01 02:36:33,1162
2000-01-01 02:36:34,1164
2000-01-01 02:36:35,1149
2000-01-01 02:36:36,1133
2000-01-01 02:36:37,1145
2000-01-01 02:36:38,1199
2000-01-01 02:36:39,1230
2000-01-01 02:36:40,1274
2000-01-01 02:36:41,1297
2000-01-01 02:36:42,1309
2000-01-01 02:36:43,1304
2000-01-01 02:36:44,1319
2000-01-01 02:36:45,1348
2000-01-01 02:36:46,1389
2000-01-01 02:36:47,1351
2000-01-01 02:36:48,1305
2000-01-01 02:36:49,1218
2000-01-01 02:36:50,1106
2000-01-01 02:36:51,959
2000-01-01 02:36:52,907
2000-01-01 02:36:53,902
2000-01-01 02:36:54,860
2000-01-01 02:36:55,859
2000-01-01 02:36:56,864
2000-01-01 02:36:57,841
2000-01-01 02:36:58,869
2000-01-01 02:36:59,805
2000-01-01 02:37:00,764
2000-01-01 02:37:01,725
2000-01-01 02:37:02,686
2000-01-01 02:37:03,676
2000-01-01 02:37:04,678
2000-01-01 02:37:05,674
2000-01-01 02:37:06,629
2000-01-01 02:37:07,594
2000-01-01 02:37:08,576
2000-01-01 02:37:09,558
2000-01-01 02:37:10,508
2000-01-01 02:37:11,464
2000-01-01 02:37:12,430
2000-01-01 02:37:13,365
2000-01-01 02:37:14,353
2000-01-01 02:37:15,365
2000-01-01 02:37:16,328
2000-01-01 02:37:17,284
2000-01-01 02:37:18,246
2000-01-01 02:37:19,218
2000-01-01 02:37:20,189
2000-01-01 02:37:21,160
2000-01-01 02:37:22,125
2000-01-01 02:37:23,92
2000-01-01 02:37:24,60
2000-01-01 02:37:25,43
2000-01-01 02:37:26,32
2000-01-01 02:37:27,21
2000-01-01 02:37:28,15
2000-01-01 02:37:29,12
2000-01-01 02:37:30,9
2000-01-01 02:37:31,8
2000-01-01 02:37:32,8
2000-01-01 02:37:33,7
2000-01-01 02:37:34,6
2000-01-01 02:37:35,6
2000-01-01 02:37:36,7
2000-01-01 02:37:37,7
2000-01-01 02:37:38,8
2000-01-01 02:37:39,10
2000-01-01 02:37:40,14
2000-01-01 02:37:41,20
2000-01-01 02:37:42,28
2000-01-01 02:37:43,36
2000-01-01 02:37:44,43
2000-01-01 02:37:45,49
2000-01-01 02:37:46,54
2000-01-01 02:37:47,49
2000-01-01 02:37:48,49
2000-01-01 02:37:49,50
2000-01-01 02:37:50,54
2000-01-01 02:37:51,59
2000-01-01 02:37:52,67
2000-01-01 02:37:53,77
2000-01-01 02:37:54,93
2000-01-01 02:37:55,110
2000-01-01 02:37:56,142
2000-01-01 02:37:57,172
2000-01-01 02:37:58,213
2000-01-01 02:37:59,261
2000-01-01 02:38:00,307
2000-01-01 02:38:01,343
2000-01-01 02:38:02,371
2000-01-01 02:38:03,390
2000-01-01 02:38:04,402
2000-01-01 02:38:05,437
2000-01-01 02:38:06,497
2000-01-01 02:38:07,538
2000-01-01 02:38:08,576
2000-01-01 02:38:09,619
2000-01-01 02:38:10,697
2000-01-01 02:38:11,788
2000-01-01 02:38:12,862
2000-01-01 02:38:13,915
2000-01-01 02:38:14,962
2000-01-01 02:38:15,977
2000-01-01 02:38:16,963
2000-01-01 02:38:17,967
2000-01-01 02:38:18,981
2000-01-01 02:38:19,964
2000-01-01 02:38:20,940
2000-01-01 02:38:21,934
2000-01-01 02:38:22,932
2000-01-01 02:38:23,950
2000-01-01 02:38:24,983
2000-01-01 02:38:25,1006
2000-01-01 02:38:26,1034
2000-01-01 02:38:27,1091
2000-01-01 02:38:28,1129
2000-01-01 02:38:29,1130
2000-01-01 02:38:30,1102
2000-01-01 02:38:31,1104
2000-01-01 02:38:32,1144
2000-01-01 02:38:33,1194
2000-01-01 02:38:34,1189
2000-01-01 02:38:35,1156
2000-01-01 02:38:36,1122
2000-01-01 02:38:37,1053
2000-01-01 02:38:38,986
2000-01-01 02:38:39,934
2000-01-01 02:38:40,873
2000-01-01 02:38:41,835
2000-01-01 02:38:42,802
2000-01-01 02:38:43,764
2000-01-01 02:38:44,708
2000-01-01 02:38:45,650
2000-01-01 02:38:46,582
2000-01-01 02:38:47,505
2000-01-01 02:38:48,434
2000-01-01 02:38:49,375
2000-01-01 02:38:50,365
2000-01-01 02:38:51,370
2000-01-01 02:38:52,372
2000-01-01 02:38:53,379
2000-01-01 02:38:54,400
2000-01-01 02:38:55,448
2000-01-01 02:38:56,510
2000-01-01 02:38:57,533
2000-01-01 02:38:58,542
2000-01-01 02:38:59,533
2000-01-01 02:39:00,513
2000-01-01 02:39:01,482
2000-01-01 02:39:02,476
2000-01-01 02:39:03,470
2000-01-01 02:39:04,467
2000-01-01 02:39:05,460
2000-01-01 02:39:06,473
2000-01-01 02:39:07,477
2000-01-01 02:39:08,460
2000-01-01 02:39:09,456
2000-01-01 02:39:10,455
2000-01-01 02:39:11,444
2000-01-01 02:39:12,430
2000-01-01 02:39:13,410
2000-01-01 02:39:14,395
2000-01-01 02:39:15,385
2000-01-01 02:39:16,380
2000-01-01 02:39:17,374
2000-01-01 02:39:18,369
2000-01-01 02:39:19,380
2000-01-01 02:39:20,381
2000-01-01 02:39:21,393
2000-01-01 02:39:22,399
2000-01-01 02:39:23,403
2000-01-01 02:39:24,410
2000-01-01 02:39:25,430
2000-01-01 02:39:26,444
2000-01-01 02:39:27,464
2000-01-01 02:39:28,456
2000-01-01 02:39:29,443
2000-01-01 02:39:30,440
2000-01-01 02:39:31,455
2000-01-01 02:39:32,482
2000-01-01 02:39:33,508
2000-01-01 02:39:34,533
2000-01-01 02:39:35,574
2000-01-01 02:39:36,604
2000-01-01 02:39:37,633
2000-01-01 02:39:38,649
2000-01-01 02:39:39,674
2000-01-01 02:39:40,696
2000-01-01 02:39:41,707
2000-01-01 02:39:42,714
2000-01-01 02:39:43,718
2000-01-01 02:39:44,717
2000-01-01 02:39:45,710
2000-01-01 02:39:46,699
2000-01-01 02:39:47,692
2000-01-01 02:39:48,691
2000-01-01 02:39:49,670
2000-01-01 02:39:50,625
2000-01-01 02:39:51,584
2000-01-01 02:39:52,579
2000-01-01 02:39:53,582
2000-01-01 02:39:54,586
2000-01-01 02:39:55,558
2000-01-01 02:39:56,533
2000-01-01 02:39:57,500
2000-01-01 02:39:58,465
2000-01-01 02:39:59,459
2000-01-01 02:40:00,470
2000-01-01 02:40:01,477
2000-01-01 02:40:02,478
2000-01-01 02:40:03,477
2000-01-01 02:40:04,460
2000-01-01 02:40:05,445
2000-01-01 02:40:06,437
2000-01-01 02:40:07,407
2000-01-01 02:40:08,381
2000-01-01 02:40:09,360
2000-01-01 02:40:10,330
2000-01-01 02:40:11,310
2000-01-01 02:40:12,288
2000-01-01 02:40:13,272
2000-01-01 02:40:14,263
2000-01-01 02:40:15,248
2000-01-01 02:40:16,250
2000-01-01 02:40:17,257
2000-01-01 02:40:18,233
2000-01-01 02:40:19,190
2000-01-01 02:40:20,161
2000-01-01 02:40:21,127
2000-01-01 02:40:22,103
2000-01-01 02:40:23,77
2000-01-01 02:40:24,57
2000-01-01 02:40:25,48
2000-01-01 02:40:26,44
2000-01-01 02:40:27,38
2000-01-01 02:40:28,31
2000-01-01 02:40:29,26
2000-01-01 02:40:30,27
2000-01-01 02:40:31,32
2000-01-01 02:40:32,40
2000-01-01 02:40:33,47
2000-01-01 02:40:34,56
2000-01-01 02:40:35,65
2000-01-01 02:40:36,71
2000-01-01 02:40:37,68
2000-01-01 02:40:38,70
2000-01-01 02:40:39,68
2000-01-01 02:40:40,60
2000-01-01 02:40:41,52
2000-01-01 02:40:42,50
2000-01-01 02:40:43,53
2000-01-01 02:40:44,62
2000-01-01 02:40:45,71
2000-01-01 02:40:46,66
2000-01-01 02:40:47,64
2000-01-01 02:40:48,58
2000-01-01 02:40:49,54
2000-01-01 02:40:50,50
2000-01-01 02:40:51,55
2000-01-01 02:40:52,61
2000-01-01 02:40:53,64
2000-01-01 02:40:54,70
2000-01-01 02:40:55,73
2000-01-01 02:40:56,74
2000-01-01 02:40:57,81
2000-01-01 02:40:58,83
2000-01-01 02:40:59,83
2000-01-01 02:41:00,77
2000-01-01 02:41:01,72
2000-01-01 02:41:02,56
2000-01-01 02:41:03,52
2000-01-01 02:41:04,40
2000-01-01 02:41:05,71
2000-01-01 02:41:06,190
2000-01-01 02:41:07,427
2000-01-01 02:41:08,573
2000-01-01 02:41:09,594
2000-01-01 02:41:10,664
2000-01-01 02:41:11,797
2000-01-01 02:41:12,775
2000-01-01 02:41:13,661
2000-01-01 02:41:14,495
2000-01-01 02:41:15,408
2000-01-01 02:41:16,347
2000-01-01 02:41:17,295
2000-01-01 02:41:18,354
2000-01-01 02:41:19,417
2000-01-01 02:41:20,483
2000-01-01 02:41:21,533
2000-01-01 02:41:22,596
2000-01-01 02:41:23,625
2000-01-01 02:41:24,613
2000-01-01 02:41:25,625
2000-01-01 02:41:26,618
2000-01-01 02:41:27,656
2000-01-01 02:41:28,759
2000-01-01 02:41:29,799
2000-01-01 02:41:30,834
2000-01-01 02:41:31,893
2000-01-01 02:41:32,1032
2000-01-01 02:41:33,1201
2000-01-01 02:41:34,1213
2000-01-01 02:41:35,1260
2000-01-01 02:41:36,1381
2000-01-01 02:41:37,1502
2000-01-01 02:41:38,1523
2000-01-01 02:41:39,1503
2000-01-01 02:41:40,1516
2000-01-01 02:41:41,1505
2000-01-01 02:41:42,1541
2000-01-01 02:41:43,1498
2000-01-01 02:41:44,1428
2000-01-01 02:41:45,1401
2000-01-01 02:41:46,1429
2000-01-01 02:41:47,1444
2000-01-01 02:41:48,1409
2000-01-01 02:41:49,1338
2000-01-01 02:41:50,1356
2000-01-01 02:41:51,1336
2000-01-01 02:41:52,1300
2000-01-01 02:41:53,1251
2000-01-01 02:41:54,1178
2000-01-01 02:41:55,1038
2000-01-01 02:41:56,950
2000-01-01 02:41:57,868
2000-01-01 02:41:58,813
2000-01-01 02:41:59,799
2000-01-01 02:42:00,835
2000-01-01 02:42:01,873
2000-01-01 02:42:02,950
2000-01-01 02:42:03,1066
2000-01-01 02:42:04,1174
2000-01-01 02:42:05,1164
2000-01-01 02:42:06,1131
2000-01-01 02:42:07,1028
2000-01-01 02:42:08,892
2000-01-01 02:42:09,750
2000-01-01 02:42:10,634
2000-01-01 02:42:11,562
2000-01-01 02:42:12,492
2000-01-01 02:42:13,433
2000-01-01 02:42:14,377
2000-01-01 02:42:15,366
2000-01-01 02:42:16,374
2000-01-01 02:42:17,390
2000-01-01 02:42:18,414
2000-01-01 02:42:19,418
2000-01-01 02:42:20,413
2000-01-01 02:42:21,405
2000-01-01 02:42:22,392
2000-01-01 02:42:23,399
2000-01-01 02:42:24,416
2000-01-01 02:42:25,408
2000-01-01 02:42:26,406
2000-01-01 02:42:27,374
2000-01-01 02:42:28,345
2000-01-01 02:42:29,302
2000-01-01 02:42:30,303
2000-01-01 02:42:31,279
2000-01-01 02:42:32,249
2000-01-01 02:42:33,222
2000-01-01 02:42:34,216
2000-01-01 02:42:35,213
2000-01-01 02:42:36,206
2000-01-01 02:42:37,178
2000-01-01 02:42:38,151
2000-01-01 02:42:39,119
2000-01-01 02:42:40,93
2000-01-01 02:42:41,63
2000-01-01 02:42:42,50
2000-01-01 02:42:43,40
2000-01-01 02:42:44,29
2000-01-01 02:42:45,25
2000-01-01 02:42:46,20
2000-01-01 02:42:47,14
2000-01-01 02:42:48,16
2000-01-01 02:42:49,16
2000-01-01 02:42:50,13
2000-01-01 02:42:51,7
2000-01-01 02:42:52,4
2000-01-01 02:42:53,4
2000-01-01 02:42:54,4
2000-01-01 02:42:55,5
2000-01-01 02:42:56,8
2000-01-01 02:42:57,11
2000-01-01 02:42:58,15
2000-01-01 02:42:59,18
2000-01-01 02:43:00,25
2000-01-01 02:43:01,39
2000-01-01 02:43:02,54
2000-01-01 02:43:03,74
2000-01-01 02:43:04,87
2000-01-01 02:43:05,93
2000-01-01 02:43:06,101
2000-01-01 02:43:07,105
2000-01-01 02:43:08,107
2000-01-01 02:43:09,119
2000-01-01 02:43:10,136
2000-01-01 02:43:11,155
2000-01-01 02:43:12,173
2000-01-01 02:43:13,196
2000-01-01 02:43:14,218
2000-01-01 02:43:15,230
2000-01-01 02:43:16,255
2000-01-01 02:43:17,262
2000-01-01 02:43:18,260
2000-01-01 02:43:19,262
2000-01-01 02:43:20,235
2000-01-01 02:43:21,205
2000-01-01 02:43:22,196
2000-01-01 02:43:23,194
2000-01-01 02:43:24,204
2000-01-01 02:43:25,216
2000-01-01 02:43:26,224
2000-01-01 02:43:27,225
2000-01-01 02:43:28,230
2000-01-01 02:43:29,233
2000-01-01 02:43:30,239
2000-01-01 02:43:31,222
2000-01-01 02:43:32,218
2000-01-01 02:43:33,223
2000-01-01 02:43:34,219
2000-01-01 02:43:35,209
2000-01-01 02:43:36,197
2000-01-01 02:43:37,193
2000-01-01 02:43:38,186
2000-01-01 02:43:39,200
2000-01-01 02:43:40,216
2000-01-01 02:43:41,277
2000-01-01 02:43:42,350
2000-01-01 02:43:43,431
2000-01-01 02:43:44,522
2000-01-01 02:43:45,627
2000-01-01 02:43:46,828
2000-01-01 02:43:47,1073
2000-01-01 02:43:48,1253
2000-01-01 02:43:49,1359
2000-01-01 02:43:50,1409
2000-01-01 02:43:51,1497
2000-01-01 02:43:52,1474
2000-01-01 02:43:53,1534
2000-01-01 02:43:54,1658
2000-01-01 02:43:55,1705
2000-01-01 02:43:56,1765
2000-01-01 02:43:57,1775
2000-01-01 02:43:58,1809
2000-01-01 02:43:59,1806
2000-01-01 02:44:00,1816
2000-01-01 02:44:01,1824
2000-01-01 02:44:02,1812
2000-01-01 02:44:03,1829
2000-01-01 02:44:04,1845
2000-01-01 02:44:05,1825
2000-01-01 02:44:06,1779
2000-01-01 02:44:07,1722
2000-01-01 02:44:08,1607
2000-01-01 02:44:09,1595
2000-01-01 02:44:10,1478
2000-01-01 02:44:11,1280
2000-01-01 02:44:12,1139
2000-01-01 02:44:13,1089
2000-01-01 02:44:14,1036
2000-01-01 02:44:15,1077
2000-01-01 02:44:16,1072
2000-01-01 02:44:17,1028
2000-01-01 02:44:18,949
2000-01-01 02:44:19,822
2000-01-01 02:44:20,765
2000-01-01 02:44:21,706
2000-01-01 02:44:22,621
2000-01-01 02:44:23,582
2000-01-01 02:44:24,601
2000-01-01 02:44:25,609
2000-01-01 02:44:26,603
2000-01-01 02:44:27,599
2000-01-01 02:44:28,647
2000-01-01 02:44:29,661
2000-01-01 02:44:30,674
2000-01-01 02:44:31,657
2000-01-01 02:44:32,664
2000-01-01 02:44:33,622
2000-01-01 02:44:34,539
2000-01-01 02:44:35,497
2000-01-01 02:44:36,458
2000-01-01 02:44:37,459
2000-01-01 02:44:38,481
2000-01-01 02:44:39,485
2000-01-01 02:44:40,500
2000-01-01 02:44:41,477
2000-01-01 02:44:42,486
2000-01-01 02:44:43,546
2000-01-01 02:44:44,580
2000-01-01 02:44:45,585
2000-01-01 02:44:46,614
2000-01-01 02:44:47,613
2000-01-01 02:44:48,576
2000-01-01 02:44:49,555
2000-01-01 02:44:50,599
2000-01-01 02:44:51,624
2000-01-01 02:44:52,632
2000-01-01 02:44:53,648
2000-01-01 02:44:54,662
2000-01-01 02:44:55,658
2000-01-01 02:44:56,664
2000-01-01 02:44:57,673
2000-01-01 02:44:58,661
2000-01-01 02:44:59,636
2000-01-01 02:45:00,612
2000-01-01 02:45:01,599
2000-01-01 02:45:02,587
2000-01-01 02:45:03,580
2000-01-01 02:45:04,579
2000-01-01 02:45:05,582
2000-01-01 02:45:06,563
2000-01-01 02:45:07,525
2000-01-01 02:45:08,507
2000-01-01 02:45:09,463
2000-01-01 02:45:10,415
2000-01-01 02:45:11,369
2000-01-01 02:45:12,341
2000-01-01 02:45:13,339
2000-01-01 02:45:14,357
2000-01-01 02:45:15,365
2000-01-01 02:45:16,344
2000-01-01 02:45:17,316
2000-01-01 02:45:18,317
2000-01-01 02:45:19,344
2000-01-01 02:45:20,332
2000-01-01 02:45:21,358
2000-01-01 02:45:22,381
2000-01-01 02:45:23,364
2000-01-01 02:45:24,378
2000-01-01 02:45:25,409
2000-01-01 02:45:26,457
2000-01-01 02:45:27,539
2000-01-01 02:45:28,571
2000-01-01 02:45:29,596
2000-01-01 02:45:30,603
2000-01-01 02:45:31,618
2000-01-01 02:45:32,617
2000-01-01 02:45:33,621
2000-01-01 02:45:34,637
2000-01-01 02:45:35,630
2000-01-01 02:45:36,671
2000-01-01 02:45:37,688
2000-01-01 02:45:38,703
2000-01-01 02:45:39,708
2000-01-01 02:45:40,728
2000-01-01 02:45:41,737
2000-01-01 02:45:42,720
2000-01-01 02:45:43,692
2000-01-01 02:45:44,689
2000-01-01 02:45:45,622
2000-01-01 02:45:46,611
2000-01-01 02:45:47,575
2000-01-01 02:45:48,566
2000-01-01 02:45:49,534
2000-01-01 02:45:50,510
2000-01-01 02:45:51,502
2000-01-01 02:45:52,430
2000-01-01 02:45:53,378
2000-01-01 02:45:54,328
2000-01-01 02:45:55,300
2000-01-01 02:45:56,261
2000-01-01 02:45:57,249
2000-01-01 02:45:58,233
2000-01-01 02:45:59,210
2000-01-01 02:46:00,186
2000-01-01 02:46:01,170
2000-01-01 02:46:02,152
2000-01-01 02:46:03,135
2000-01-01 02:46:04,117
2000-01-01 02:46:05,108
2000-01-01 02:46:06,106
2000-01-01 02:46:07,100
2000-01-01 02:46:08,102
2000-01-01 02:46:09,105
2000-01-01 02:46:10,126
2000-01-01 02:46:11,147
2000-01-01 02:46:12,176
2000-01-01 02:46:13,216
2000-01-01 02:46:14,248
2000-01-01 02:46:15,278
2000-01-01 02:46:16,294
2000-01-01 02:46:17,309
2000-01-01 02:46:18,312
2000-01-01 02:46:19,299
2000-01-01 02:46:20,314
2000-01-01 02:46:21,323
2000-01-01 02:46:22,352
2000-01-01 02:46:23,365
2000-01-01 02:46:24,343
2000-01-01 02:46:25,327
2000-01-01 02:46:26,337
2000-01-01 02:46:27,374
2000-01-01 02:46:28,376
2000-01-01 02:46:29,384
2000-01-01 02:46:30,399
2000-01-01 02:46:31,433
2000-01-01 02:46:32,422
2000-01-01 02:46:33,414
2000-01-01 02:46:34,432
2000-01-01 02:46:35,443
2000-01-01 02:46:36,452
2000-01-01 02:46:37,442
2000-01-01 02:46:38,440
2000-01-01 02:46:39,437
2000-01-01 02:46:40,428
2000-01-01 02:46:41,473
2000-01-01 02:46:42,504
2000-01-01 02:46:43,491
2000-01-01 02:46:44,464
2000-01-01 02:46:45,432
2000-01-01 02:46:46,418
2000-01-01 02:46:47,381
2000-01-01 02:46:48,333
2000-01-01 02:46:49,327
2000-01-01 02:46:50,302
2000-01-01 02:46:51,289
2000-01-01 02:46:52,336
2000-01-01 02:46:53,402
2000-01-01 02:46:54,462
2000-01-01 02:46:55,492
2000-01-01 02:46:56,500
2000-01-01 02:46:57,515
2000-01-01 02:46:58,529
2000-01-01 02:46:59,548
2000-01-01 02:47:00,615
2000-01-01 02:47:01,687
2000-01-01 02:47:02,742
2000-01-01 02:47:03,813
2000-01-01 02:47:04,905
2000-01-01 02:47:05,1043
2000-01-01 02:47:06,1112
2000-01-01 02:47:07,1184
2000-01-01 02:47:08,1253
2000-01-01 02:47:09,1276
2000-01-01 02:47:10,1237
2000-01-01 02:47:11,1171
2000-01-01 02:47:12,1095
2000-01-01 02:47:13,1064
2000-01-01 02:47:14,1050
2000-01-01 02:47:15,958
2000-01-01 02:47:16,857
2000-01-01 02:47:17,795
2000-01-01 02:47:18,720
2000-01-01 02:47:19,688
2000-01-01 02:47:20,674
2000-01-01 02:47:21,658
2000-01-01 02:47:22,632
2000-01-01 02:47:23,564
2000-01-01 02:47:24,536
2000-01-01 02:47:25,497
2000-01-01 02:47:26,432
2000-01-01 02:47:27,417
2000-01-01 02:47:28,425
2000-01-01 02:47:29,425
2000-01-01 02:47:30,416
2000-01-01 02:47:31,425
2000-01-01 02:47:32,449
2000-01-01 02:47:33,465
2000-01-01 02:47:34,532
2000-01-01 02:47:35,523
2000-01-01 02:47:36,518
2000-01-01 02:47:37,545
2000-01-01 02:47:38,585
2000-01-01 02:47:39,597
2000-01-01 02:47:40,587
2000-01-01 02:47:41,597
2000-01-01 02:47:42,614
2000-01-01 02:47:43,602
2000-01-01 02:47:44,587
2000-01-01 02:47:45,576
2000-01-01 02:47:46,528
2000-01-01 02:47:47,459
2000-01-01 02:47:48,420
2000-01-01 02:47:49,406
2000-01-01 02:47:50,372
2000-01-01 02:47:51,342
2000-01-01 02:47:52,317
2000-01-01 02:47:53,298
2000-01-01 02:47:54,289
2000-01-01 02:47:55,293
2000-01-01 02:47:56,298
2000-01-01 02:47:57,288
2000-01-01 02:47:58,275
2000-01-01 02:47:59,277
2000-01-01 02:48:00,292
2000-01-01 02:48:01,311
2000-01-01 02:48:02,322
2000-01-01 02:48:03,334
2000-01-01 02:48:04,347
2000-01-01 02:48:05,360
