Time,Bits/s
2000-01-01 08:01:20,7608
2000-01-01 08:01:21,7518
2000-01-01 08:01:22,7463
2000-01-01 08:01:23,7382
2000-01-01 08:01:24,7034
2000-01-01 08:01:25,6955
2000-01-01 08:01:26,6875
2000-01-01 08:01:27,6780
2000-01-01 08:01:28,6873
2000-01-01 08:01:29,6790
2000-01-01 08:01:30,6710
2000-01-01 08:01:31,6512
2000-01-01 08:01:32,6510
2000-01-01 08:01:33,6243
2000-01-01 08:01:34,6132
2000-01-01 08:01:35,6081
2000-01-01 08:01:36,5956
2000-01-01 08:01:37,5924
2000-01-01 08:01:38,5850
2000-01-01 08:01:39,5772
2000-01-01 08:01:40,5684
2000-01-01 08:01:41,5668
2000-01-01 08:01:42,5650
2000-01-01 08:01:43,5620
2000-01-01 08:01:44,5590
2000-01-01 08:01:45,5543
2000-01-01 08:01:46,5492
2000-01-01 08:01:47,5499
2000-01-01 08:01:48,5424
2000-01-01 08:01:49,5394
2000-01-01 08:01:50,5385
2000-01-01 08:01:51,5372
2000-01-01 08:01:52,5537
2000-01-01 08:01:53,5543
2000-01-01 08:01:54,5555
2000-01-01 08:01:55,5603
2000-01-01 08:01:56,6042
2000-01-01 08:01:57,6136
2000-01-01 08:01:58,6250
2000-01-01 08:01:59,6482
2000-01-01 08:02:00,6990
2000-01-01 08:02:01,7340
2000-01-01 08:02:02,7456
2000-01-01 08:02:03,7551
2000-01-01 08:02:04,8120
2000-01-01 08:02:05,8188
2000-01-01 08:02:06,8239
2000-01-01 08:02:07,8269
2000-01-01 08:02:08,8482
2000-01-01 08:02:09,8497
2000-01-01 08:02:10,8508
2000-01-01 08:02:11,8518
2000-01-01 08:02:12,8504
2000-01-01 08:02:13,8518
2000-01-01 08:02:14,8524
2000-01-01 08:02:15,8529
2000-01-01 08:02:16,8562
2000-01-01 08:02:17,8563
2000-01-01 08:02:18,8567
2000-01-01 08:02:19,8568
2000-01-01 08:02:20,8589
2000-01-01 08:02:21,8589
2000-01-01 08:02:22,8602
2000-01-01 08:02:23,8580
2000-01-01 08:02:24,8421
2000-01-01 08:02:25,8370
2000-01-01 08:02:26,8348
2000-01-01 08:02:27,8339
2000-01-01 08:02:28,8320
2000-01-01 08:02:29,8298
2000-01-01 08:02:30,8277
2000-01-01 08:02:31,8244
2000-01-01 08:02:32,8190
2000-01-01 08:02:33,8180
2000-01-01 08:02:34,8171
2000-01-01 08:02:35,8140
2000-01-01 08:02:36,8180
2000-01-01 08:02:37,8173
2000-01-01 08:02:38,8168
2000-01-01 08:02:39,8164
2000-01-01 08:02:40,8305
2000-01-01 08:02:41,8316
2000-01-01 08:02:42,8338
2000-01-01 08:02:43,8375
2000-01-01 08:02:44,8652
2000-01-01 08:02:45,8700
2000-01-01 08:02:46,8727
2000-01-01 08:02:47,8772
2000-01-01 08:02:48,8750
2000-01-01 08:02:49,8706
2000-01-01 08:02:50,8673
2000-01-01 08:02:51,8631
2000-01-01 08:02:52,8368
2000-01-01 08:02:53,8280
2000-01-01 08:02:54,8197
2000-01-01 08:02:55,8104
2000-01-01 08:02:56,7692
2000-01-01 08:02:57,7613
2000-01-01 08:02:58,7558
2000-01-01 08:02:59,7445
2000-01-01 08:03:00,7103
2000-01-01 08:03:01,7002
2000-01-01 08:03:02,6948
2000-01-01 08:03:03,6864
2000-01-01 08:03:04,6814
2000-01-01 08:03:05,6761
2000-01-01 08:03:06,6689
2000-01-01 08:03:07,6604
2000-01-01 08:03:08,6361
2000-01-01 08:03:09,6248
2000-01-01 08:03:10,6186
2000-01-01 08:03:11,6100
2000-01-01 08:03:12,5757
2000-01-01 08:03:13,5690
2000-01-01 08:03:14,5644
2000-01-01 08:03:15,5587
2000-01-01 08:03:16,5577
2000-01-01 08:03:17,5571
2000-01-01 08:03:18,5582
2000-01-01 08:03:19,5540
2000-01-01 08:03:20,5602
2000-01-01 08:03:21,5569
2000-01-01 08:03:22,5521
2000-01-01 08:03:23,5491
2000-01-01 08:03:24,5410
2000-01-01 08:03:25,5390
2000-01-01 08:03:26,5379
2000-01-01 08:03:27,5427
2000-01-01 08:03:28,5489
2000-01-01 08:03:29,5544
2000-01-01 08:03:30,5605
2000-01-01 08:03:31,5714
2000-01-01 08:03:32,6072
2000-01-01 08:03:33,6133
2000-01-01 08:03:34,6260
2000-01-01 08:03:35,6370
2000-01-01 08:03:36,7039
2000-01-01 08:03:37,7404
2000-01-01 08:03:38,7550
2000-01-01 08:03:39,7678
2000-01-01 08:03:40,8072
2000-01-01 08:03:41,8168
2000-01-01 08:03:42,8188
2000-01-01 08:03:43,8250
2000-01-01 08:03:44,8360
2000-01-01 08:03:45,8372
2000-01-01 08:03:46,8377
2000-01-01 08:03:47,8366
2000-01-01 08:03:48,8328
2000-01-01 08:03:49,8344
2000-01-01 08:03:50,8366
2000-01-01 08:03:51,8368
2000-01-01 08:03:52,8330
2000-01-01 08:03:53,8340
2000-01-01 08:03:54,8346
2000-01-01 08:03:55,8343
2000-01-01 08:03:56,8336
2000-01-01 08:03:57,8325
2000-01-01 08:03:58,8317
2000-01-01 08:03:59,8252
2000-01-01 08:04:00,8096
2000-01-01 08:04:01,8009
2000-01-01 08:04:02,7957
2000-01-01 08:04:03,7922
2000-01-01 08:04:04,7833
2000-01-01 08:04:05,7823
2000-01-01 08:04:06,7794
2000-01-01 08:04:07,7752
2000-01-01 08:04:08,7673
2000-01-01 08:04:09,7657
2000-01-01 08:04:10,7641
2000-01-01 08:04:11,7624
2000-01-01 08:04:12,7659
2000-01-01 08:04:13,7660
2000-01-01 08:04:14,7666
2000-01-01 08:04:15,7689
2000-01-01 08:04:16,7897
2000-01-01 08:04:17,7922
2000-01-01 08:04:18,7982
2000-01-01 08:04:19,8077
2000-01-01 08:04:20,8282
2000-01-01 08:04:21,8402
2000-01-01 08:04:22,8459
2000-01-01 08:04:23,8470
2000-01-01 08:04:24,8449
2000-01-01 08:04:25,8406
2000-01-01 08:04:26,8386
2000-01-01 08:04:27,8330
2000-01-01 08:04:28,8044
2000-01-01 08:04:29,7943
2000-01-01 08:04:30,7858
2000-01-01 08:04:31,7707
2000-01-01 08:04:32,7480
2000-01-01 08:04:33,7406
2000-01-01 08:04:34,7334
2000-01-01 08:04:35,7278
2000-01-01 08:04:36,6972
2000-01-01 08:04:37,6915
2000-01-01 08:04:38,6741
2000-01-01 08:04:39,6512
2000-01-01 08:04:40,6817
2000-01-01 08:04:41,6633
2000-01-01 08:04:42,6551
2000-01-01 08:04:43,6479
2000-01-01 08:04:44,6248
2000-01-01 08:04:45,6165
2000-01-01 08:04:46,6103
2000-01-01 08:04:47,6058
2000-01-01 08:04:48,5883
2000-01-01 08:04:49,5808
2000-01-01 08:04:50,5748
2000-01-01 08:04:51,5684
2000-01-01 08:04:52,5543
2000-01-01 08:04:53,5499
2000-01-01 08:04:54,5427
2000-01-01 08:04:55,5367
2000-01-01 08:04:56,5449
2000-01-01 08:04:57,5352
2000-01-01 08:04:58,5236
2000-01-01 08:04:59,5213
2000-01-01 08:05:00,5138
2000-01-01 08:05:01,5117
2000-01-01 08:05:02,5105
2000-01-01 08:05:03,5103
2000-01-01 08:05:04,5139
2000-01-01 08:05:05,5153
2000-01-01 08:05:06,5166
2000-01-01 08:05:07,5190
2000-01-01 08:05:08,5356
2000-01-01 08:05:09,5403
2000-01-01 08:05:10,5435
2000-01-01 08:05:11,5489
2000-01-01 08:05:12,5718
2000-01-01 08:05:13,5778
2000-01-01 08:05:14,5825
2000-01-01 08:05:15,5906
2000-01-01 08:05:16,6176
2000-01-01 08:05:17,6224
2000-01-01 08:05:18,6297
2000-01-01 08:05:19,6368
2000-01-01 08:05:20,6503
2000-01-01 08:05:21,6540
2000-01-01 08:05:22,6579
2000-01-01 08:05:23,6625
2000-01-01 08:05:24,6744
2000-01-01 08:05:25,6761
2000-01-01 08:05:26,6771
2000-01-01 08:05:27,6771
2000-01-01 08:05:28,6810
2000-01-01 08:05:29,6818
2000-01-01 08:05:30,6823
2000-01-01 08:05:31,6824
2000-01-01 08:05:32,6820
2000-01-01 08:05:33,6827
2000-01-01 08:05:34,6821
2000-01-01 08:05:35,6804
2000-01-01 08:05:36,6635
2000-01-01 08:05:37,6549
2000-01-01 08:05:38,6504
2000-01-01 08:05:39,6478
2000-01-01 08:05:40,6345
2000-01-01 08:05:41,6321
2000-01-01 08:05:42,6297
2000-01-01 08:05:43,6287
2000-01-01 08:05:44,6141
2000-01-01 08:05:45,6128
2000-01-01 08:05:46,6173
2000-01-01 08:05:47,6180
2000-01-01 08:05:48,6116
2000-01-01 08:05:49,6148
2000-01-01 08:05:50,6198
2000-01-01 08:05:51,6225
2000-01-01 08:05:52,6463
2000-01-01 08:05:53,6506
2000-01-01 08:05:54,6560
2000-01-01 08:05:55,6667
2000-01-01 08:05:56,6830
2000-01-01 08:05:57,6882
2000-01-01 08:05:58,6928
2000-01-01 08:05:59,6964
2000-01-01 08:06:00,6934
2000-01-01 08:06:01,6918
2000-01-01 08:06:02,6878
2000-01-01 08:06:03,6823
2000-01-01 08:06:04,6610
2000-01-01 08:06:05,6548
2000-01-01 08:06:06,6508
2000-01-01 08:06:07,6451
2000-01-01 08:06:08,6286
2000-01-01 08:06:09,6240
2000-01-01 08:06:10,6201
2000-01-01 08:06:11,6159
2000-01-01 08:06:12,5918
2000-01-01 08:06:13,5866
2000-01-01 08:06:14,5867
2000-01-01 08:06:15,5843
2000-01-01 08:06:16,5949
2000-01-01 08:06:17,5914
2000-01-01 08:06:18,5863
2000-01-01 08:06:19,5826
2000-01-01 08:06:20,5632
2000-01-01 08:06:21,5538
2000-01-01 08:06:22,5466
2000-01-01 08:06:23,5403
2000-01-01 08:06:24,5402
2000-01-01 08:06:25,5330
2000-01-01 08:06:26,5287
2000-01-01 08:06:27,5145
2000-01-01 08:06:28,5038
2000-01-01 08:06:29,4997
2000-01-01 08:06:30,4964
2000-01-01 08:06:31,4937
2000-01-01 08:06:32,4890
2000-01-01 08:06:33,4857
2000-01-01 08:06:34,4812
2000-01-01 08:06:35,4784
2000-01-01 08:06:36,4720
2000-01-01 08:06:37,4703
2000-01-01 08:06:38,4698
2000-01-01 08:06:39,4693
2000-01-01 08:06:40,4696
2000-01-01 08:06:41,4705
2000-01-01 08:06:42,4721
2000-01-01 08:06:43,4748
2000-01-01 08:06:44,4836
2000-01-01 08:06:45,4872
2000-01-01 08:06:46,4907
2000-01-01 08:06:47,4927
2000-01-01 08:06:48,4982
2000-01-01 08:06:49,5024
2000-01-01 08:06:50,5066
2000-01-01 08:06:51,5130
2000-01-01 08:06:52,5345
2000-01-01 08:06:53,5377
2000-01-01 08:06:54,5420
2000-01-01 08:06:55,5479
2000-01-01 08:06:56,5605
2000-01-01 08:06:57,5649
2000-01-01 08:06:58,5688
2000-01-01 08:06:59,5717
2000-01-01 08:07:00,5846
2000-01-01 08:07:01,5886
2000-01-01 08:07:02,5910
2000-01-01 08:07:03,5949
2000-01-01 08:07:04,6006
2000-01-01 08:07:05,6021
2000-01-01 08:07:06,6039
2000-01-01 08:07:07,6062
2000-01-01 08:07:08,6114
2000-01-01 08:07:09,6134
2000-01-01 08:07:10,6117
2000-01-01 08:07:11,6084
2000-01-01 08:07:12,5938
2000-01-01 08:07:13,5866
2000-01-01 08:07:14,5842
2000-01-01 08:07:15,5811
2000-01-01 08:07:16,5661
2000-01-01 08:07:17,5658
2000-01-01 08:07:18,5606
2000-01-01 08:07:19,5572
2000-01-01 08:07:20,5524
2000-01-01 08:07:21,5520
2000-01-01 08:07:22,5476
2000-01-01 08:07:23,5476
2000-01-01 08:07:24,5530
2000-01-01 08:07:25,5567
2000-01-01 08:07:26,5588
2000-01-01 08:07:27,5676
2000-01-01 08:07:28,5956
2000-01-01 08:07:29,5987
2000-01-01 08:07:30,6047
2000-01-01 08:07:31,6109
2000-01-01 08:07:32,6313
2000-01-01 08:07:33,6407
2000-01-01 08:07:34,6467
2000-01-01 08:07:35,6529
2000-01-01 08:07:36,6575
2000-01-01 08:07:37,6586
2000-01-01 08:07:38,6579
2000-01-01 08:07:39,6542
2000-01-01 08:07:40,6425
2000-01-01 08:07:41,6387
2000-01-01 08:07:42,6355
2000-01-01 08:07:43,6309
2000-01-01 08:07:44,6141
2000-01-01 08:07:45,6088
2000-01-01 08:07:46,6060
2000-01-01 08:07:47,6019
2000-01-01 08:07:48,5886
2000-01-01 08:07:49,5846
2000-01-01 08:07:50,5820
2000-01-01 08:07:51,5802
2000-01-01 08:07:52,6006
2000-01-01 08:07:53,5988
2000-01-01 08:07:54,5936
2000-01-01 08:07:55,5866
2000-01-01 08:07:56,5704
2000-01-01 08:07:57,5614
2000-01-01 08:07:58,5553
2000-01-01 08:07:59,5512
2000-01-01 08:08:00,5384
2000-01-01 08:08:01,5349
2000-01-01 08:08:02,5306
2000-01-01 08:08:03,5249
2000-01-01 08:08:04,5134
2000-01-01 08:08:05,5104
2000-01-01 08:08:06,5136
2000-01-01 08:08:07,5152
2000-01-01 08:08:08,5080
2000-01-01 08:08:09,5068
2000-01-01 08:08:10,5036
2000-01-01 08:08:11,5075
2000-01-01 08:08:12,4946
2000-01-01 08:08:13,4993
2000-01-01 08:08:14,4994
2000-01-01 08:08:15,4992
2000-01-01 08:08:16,5139
2000-01-01 08:08:17,5195
2000-01-01 08:08:18,5256
2000-01-01 08:08:19,5310
2000-01-01 08:08:20,5691
2000-01-01 08:08:21,5930
2000-01-01 08:08:22,6091
2000-01-01 08:08:23,6280
2000-01-01 08:08:24,6863
2000-01-01 08:08:25,7063
2000-01-01 08:08:26,7181
2000-01-01 08:08:27,7307
2000-01-01 08:08:28,7505
2000-01-01 08:08:29,7734
2000-01-01 08:08:30,7920
2000-01-01 08:08:31,8120
2000-01-01 08:08:32,8137
2000-01-01 08:08:33,8193
2000-01-01 08:08:34,8198
2000-01-01 08:08:35,8194
2000-01-01 08:08:36,8135
2000-01-01 08:08:37,8174
2000-01-01 08:08:38,8227
2000-01-01 08:08:39,8170
2000-01-01 08:08:40,8330
2000-01-01 08:08:41,8270
2000-01-01 08:08:42,8242
2000-01-01 08:08:43,8216
2000-01-01 08:08:44,8240
2000-01-01 08:08:45,8263
2000-01-01 08:08:46,8251
2000-01-01 08:08:47,8160
2000-01-01 08:08:48,8262
2000-01-01 08:08:49,8046
2000-01-01 08:08:50,8023
2000-01-01 08:08:51,8002
2000-01-01 08:08:52,8008
2000-01-01 08:08:53,8005
2000-01-01 08:08:54,8000
2000-01-01 08:08:55,8035
2000-01-01 08:08:56,7918
2000-01-01 08:08:57,7917
2000-01-01 08:08:58,7939
2000-01-01 08:08:59,7991
2000-01-01 08:09:00,7705
2000-01-01 08:09:01,7873
2000-01-01 08:09:02,7928
2000-01-01 08:09:03,7959
2000-01-01 08:09:04,8125
2000-01-01 08:09:05,8161
2000-01-01 08:09:06,8217
2000-01-01 08:09:07,8247
2000-01-01 08:09:08,8614
2000-01-01 08:09:09,8680
2000-01-01 08:09:10,8730
2000-01-01 08:09:11,8742
2000-01-01 08:09:12,8672
2000-01-01 08:09:13,8630
2000-01-01 08:09:14,8595
2000-01-01 08:09:15,8537
2000-01-01 08:09:16,8282
2000-01-01 08:09:17,8204
2000-01-01 08:09:18,8100
2000-01-01 08:09:19,7983
2000-01-01 08:09:20,7730
2000-01-01 08:09:21,7607
2000-01-01 08:09:22,7509
2000-01-01 08:09:23,7351
2000-01-01 08:09:24,7341
2000-01-01 08:09:25,7110
2000-01-01 08:09:26,6953
2000-01-01 08:09:27,6908
2000-01-01 08:09:28,6944
2000-01-01 08:09:29,6922
2000-01-01 08:09:30,6845
2000-01-01 08:09:31,6653
2000-01-01 08:09:32,6568
2000-01-01 08:09:33,6310
2000-01-01 08:09:34,6218
2000-01-01 08:09:35,6140
2000-01-01 08:09:36,6114
2000-01-01 08:09:37,6056
2000-01-01 08:09:38,6018
2000-01-01 08:09:39,5969
2000-01-01 08:09:40,5828
2000-01-01 08:09:41,5783
2000-01-01 08:09:42,5756
2000-01-01 08:09:43,5722
2000-01-01 08:09:44,5676
2000-01-01 08:09:45,5651
2000-01-01 08:09:46,5602
2000-01-01 08:09:47,5574
2000-01-01 08:09:48,5521
2000-01-01 08:09:49,5498
2000-01-01 08:09:50,5487
2000-01-01 08:09:51,5498
2000-01-01 08:09:52,5640
2000-01-01 08:09:53,5678
2000-01-01 08:09:54,5732
2000-01-01 08:09:55,5789
2000-01-01 08:09:56,6252
2000-01-01 08:09:57,6351
2000-01-01 08:09:58,6492
2000-01-01 08:09:59,6651
2000-01-01 08:10:00,7102
2000-01-01 08:10:01,7516
2000-01-01 08:10:02,7717
2000-01-01 08:10:03,7894
2000-01-01 08:10:04,8078
2000-01-01 08:10:05,8214
2000-01-01 08:10:06,8273
2000-01-01 08:10:07,8314
2000-01-01 08:10:08,8383
2000-01-01 08:10:09,8401
2000-01-01 08:10:10,8418
2000-01-01 08:10:11,8402
2000-01-01 08:10:12,8327
2000-01-01 08:10:13,8314
2000-01-01 08:10:14,8323
2000-01-01 08:10:15,8280
2000-01-01 08:10:16,8434
2000-01-01 08:10:17,8438
2000-01-01 08:10:18,8414
2000-01-01 08:10:19,8330
2000-01-01 08:10:20,8620
2000-01-01 08:10:21,8414
2000-01-01 08:10:22,8362
2000-01-01 08:10:23,8302
2000-01-01 08:10:24,8249
2000-01-01 08:10:25,8182
2000-01-01 08:10:26,8141
2000-01-01 08:10:27,8129
2000-01-01 08:10:28,8132
2000-01-01 08:10:29,8139
2000-01-01 08:10:30,8128
2000-01-01 08:10:31,8143
2000-01-01 08:10:32,8043
2000-01-01 08:10:33,8034
2000-01-01 08:10:34,8045
2000-01-01 08:10:35,8096
2000-01-01 08:10:36,7767
2000-01-01 08:10:37,7947
2000-01-01 08:10:38,8029
2000-01-01 08:10:39,8056
2000-01-01 08:10:40,8212
2000-01-01 08:10:41,8264
2000-01-01 08:10:42,8333
2000-01-01 08:10:43,8418
2000-01-01 08:10:44,8728
2000-01-01 08:10:45,8777
2000-01-01 08:10:46,8826
2000-01-01 08:10:47,8840
2000-01-01 08:10:48,8785
2000-01-01 08:10:49,8756
2000-01-01 08:10:50,8743
2000-01-01 08:10:51,8712
2000-01-01 08:10:52,8393
2000-01-01 08:10:53,8308
2000-01-01 08:10:54,8238
2000-01-01 08:10:55,8147
2000-01-01 08:10:56,7879
2000-01-01 08:10:57,7748
2000-01-01 08:10:58,7648
2000-01-01 08:10:59,7492
2000-01-01 08:11:00,7446
2000-01-01 08:11:01,7187
2000-01-01 08:11:02,7052
2000-01-01 08:11:03,6947
2000-01-01 08:11:04,7089
2000-01-01 08:11:05,7064
2000-01-01 08:11:06,6941
2000-01-01 08:11:07,6780
2000-01-01 08:11:08,6588
2000-01-01 08:11:09,6458
2000-01-01 08:11:10,6346
2000-01-01 08:11:11,6292
2000-01-01 08:11:12,6180
2000-01-01 08:11:13,6144
2000-01-01 08:11:14,6106
2000-01-01 08:11:15,6053
2000-01-01 08:11:16,5972
2000-01-01 08:11:17,5850
2000-01-01 08:11:18,5826
2000-01-01 08:11:19,5764
2000-01-01 08:11:20,5810
2000-01-01 08:11:21,5774
2000-01-01 08:11:22,5737
2000-01-01 08:11:23,5704
2000-01-01 08:11:24,5671
2000-01-01 08:11:25,5670
2000-01-01 08:11:26,5652
2000-01-01 08:11:27,5667
2000-01-01 08:11:28,5796
2000-01-01 08:11:29,5827
2000-01-01 08:11:30,5873
2000-01-01 08:11:31,5948
2000-01-01 08:11:32,6373
2000-01-01 08:11:33,6474
2000-01-01 08:11:34,6624
2000-01-01 08:11:35,6885
2000-01-01 08:11:36,7181
2000-01-01 08:11:37,7647
2000-01-01 08:11:38,7761
2000-01-01 08:11:39,7851
2000-01-01 08:11:40,8291
2000-01-01 08:11:41,8351
2000-01-01 08:11:42,8387
2000-01-01 08:11:43,8411
2000-01-01 08:11:44,8514
2000-01-01 08:11:45,8512
2000-01-01 08:11:46,8502
2000-01-01 08:11:47,8500
2000-01-01 08:11:48,8502
2000-01-01 08:11:49,8513
2000-01-01 08:11:50,8514
2000-01-01 08:11:51,8506
2000-01-01 08:11:52,8531
2000-01-01 08:11:53,8546
2000-01-01 08:11:54,8535
2000-01-01 08:11:55,8550
2000-01-01 08:11:56,8549
2000-01-01 08:11:57,8553
2000-01-01 08:11:58,8566
2000-01-01 08:11:59,8538
2000-01-01 08:12:00,8401
2000-01-01 08:12:01,8319
2000-01-01 08:12:02,8307
2000-01-01 08:12:03,8345
2000-01-01 08:12:04,8301
2000-01-01 08:12:05,8319
2000-01-01 08:12:06,8298
2000-01-01 08:12:07,8274
2000-01-01 08:12:08,8202
2000-01-01 08:12:09,8172
2000-01-01 08:12:10,8166
2000-01-01 08:12:11,8142
2000-01-01 08:12:12,8224
2000-01-01 08:12:13,8228
2000-01-01 08:12:14,8239
2000-01-01 08:12:15,8241
2000-01-01 08:12:16,8460
2000-01-01 08:12:17,8477
2000-01-01 08:12:18,8524
2000-01-01 08:12:19,8588
2000-01-01 08:12:20,8857
2000-01-01 08:12:21,8916
2000-01-01 08:12:22,8956
2000-01-01 08:12:23,8965
2000-01-01 08:12:24,8910
2000-01-01 08:12:25,8869
2000-01-01 08:12:26,8835
2000-01-01 08:12:27,8784
2000-01-01 08:12:28,8495
2000-01-01 08:12:29,8413
2000-01-01 08:12:30,8339
2000-01-01 08:12:31,8230
2000-01-01 08:12:32,7988
2000-01-01 08:12:33,7898
2000-01-01 08:12:34,7814
2000-01-01 08:12:35,7750
2000-01-01 08:12:36,7413
2000-01-01 08:12:37,7337
2000-01-01 08:12:38,7255
2000-01-01 08:12:39,7128
2000-01-01 08:12:40,7274
2000-01-01 08:12:41,7151
2000-01-01 08:12:42,7026
2000-01-01 08:12:43,6876
2000-01-01 08:12:44,6692
2000-01-01 08:12:45,6571
2000-01-01 08:12:46,6482
2000-01-01 08:12:47,6417
2000-01-01 08:12:48,6517
2000-01-01 08:12:49,6326
2000-01-01 08:12:50,6235
2000-01-01 08:12:51,6075
2000-01-01 08:12:52,5940
2000-01-01 08:12:53,5910
2000-01-01 08:12:54,5867
2000-01-01 08:12:55,5850
2000-01-01 08:12:56,5802
2000-01-01 08:12:57,5783
2000-01-01 08:12:58,5736
2000-01-01 08:12:59,5714
2000-01-01 08:13:00,5654
2000-01-01 08:13:01,5643
2000-01-01 08:13:02,5639
2000-01-01 08:13:03,5646
2000-01-01 08:13:04,5730
2000-01-01 08:13:05,5802
2000-01-01 08:13:06,5853
2000-01-01 08:13:07,5923
2000-01-01 08:13:08,6286
2000-01-01 08:13:09,6434
2000-01-01 08:13:10,6580
2000-01-01 08:13:11,6784
2000-01-01 08:13:12,7279
2000-01-01 08:13:13,7608
2000-01-01 08:13:14,7772
2000-01-01 08:13:15,7857
2000-01-01 08:13:16,8238
2000-01-01 08:13:17,8288
2000-01-01 08:13:18,8341
2000-01-01 08:13:19,8380
2000-01-01 08:13:20,8452
2000-01-01 08:13:21,8463
2000-01-01 08:13:22,8466
2000-01-01 08:13:23,8470
2000-01-01 08:13:24,8387
2000-01-01 08:13:25,8401
2000-01-01 08:13:26,8401
2000-01-01 08:13:27,8397
2000-01-01 08:13:28,8396
2000-01-01 08:13:29,8418
2000-01-01 08:13:30,8432
2000-01-01 08:13:31,8421
2000-01-01 08:13:32,8505
2000-01-01 08:13:33,8525
2000-01-01 08:13:34,8522
2000-01-01 08:13:35,8499
2000-01-01 08:13:36,8348
2000-01-01 08:13:37,8298
2000-01-01 08:13:38,8276
2000-01-01 08:13:39,8273
2000-01-01 08:13:40,8256
2000-01-01 08:13:41,8250
2000-01-01 08:13:42,8235
2000-01-01 08:13:43,8209
2000-01-01 08:13:44,8136
2000-01-01 08:13:45,8109
2000-01-01 08:13:46,8094
2000-01-01 08:13:47,8063
2000-01-01 08:13:48,8125
2000-01-01 08:13:49,8130
2000-01-01 08:13:50,8132
2000-01-01 08:13:51,8151
2000-01-01 08:13:52,8330
2000-01-01 08:13:53,8384
2000-01-01 08:13:54,8468
2000-01-01 08:13:55,8545
2000-01-01 08:13:56,8836
2000-01-01 08:13:57,8919
2000-01-01 08:13:58,8950
2000-01-01 08:13:59,8954
2000-01-01 08:14:00,8859
2000-01-01 08:14:01,8812
2000-01-01 08:14:02,8792
2000-01-01 08:14:03,8741
2000-01-01 08:14:04,8417
2000-01-01 08:14:05,8338
2000-01-01 08:14:06,8250
2000-01-01 08:14:07,8161
2000-01-01 08:14:08,7788
2000-01-01 08:14:09,7712
2000-01-01 08:14:10,7620
2000-01-01 08:14:11,7522
2000-01-01 08:14:12,7260
2000-01-01 08:14:13,7210
2000-01-01 08:14:14,7132
2000-01-01 08:14:15,7000
2000-01-01 08:14:16,7023
2000-01-01 08:14:17,6990
2000-01-01 08:14:18,6884
2000-01-01 08:14:19,6740
2000-01-01 08:14:20,6654
2000-01-01 08:14:21,6468
2000-01-01 08:14:22,6376
2000-01-01 08:14:23,6344
2000-01-01 08:14:24,6251
2000-01-01 08:14:25,6189
2000-01-01 08:14:26,6110
2000-01-01 08:14:27,6069
2000-01-01 08:14:28,5928
2000-01-01 08:14:29,5870
2000-01-01 08:14:30,5837
2000-01-01 08:14:31,5811
2000-01-01 08:14:32,5773
2000-01-01 08:14:33,5739
2000-01-01 08:14:34,5702
2000-01-01 08:14:35,5665
2000-01-01 08:14:36,5594
2000-01-01 08:14:37,5566
2000-01-01 08:14:38,5568
2000-01-01 08:14:39,5586
2000-01-01 08:14:40,5728
2000-01-01 08:14:41,5744
2000-01-01 08:14:42,5778
2000-01-01 08:14:43,5839
2000-01-01 08:14:44,6310
2000-01-01 08:14:45,6386
2000-01-01 08:14:46,6521
2000-01-01 08:14:47,6737
2000-01-01 08:14:48,7272
2000-01-01 08:14:49,7566
2000-01-01 08:14:50,7766
2000-01-01 08:14:51,7924
2000-01-01 08:14:52,8196
2000-01-01 08:14:53,8255
2000-01-01 08:14:54,8288
2000-01-01 08:14:55,8300
2000-01-01 08:14:56,8398
2000-01-01 08:14:57,8397
2000-01-01 08:14:58,8411
2000-01-01 08:14:59,8408
2000-01-01 08:15:00,8345
2000-01-01 08:15:01,8358
2000-01-01 08:15:02,8359
2000-01-01 08:15:03,8398
2000-01-01 08:15:04,8279
2000-01-01 08:15:05,8298
2000-01-01 08:15:06,8303
2000-01-01 08:15:07,8311
2000-01-01 08:15:08,8304
2000-01-01 08:15:09,8317
2000-01-01 08:15:10,8319
2000-01-01 08:15:11,8285
2000-01-01 08:15:12,8168
2000-01-01 08:15:13,8110
2000-01-01 08:15:14,8070
2000-01-01 08:15:15,8002
2000-01-01 08:15:16,7984
2000-01-01 08:15:17,7974
2000-01-01 08:15:18,7951
2000-01-01 08:15:19,7947
2000-01-01 08:15:20,7871
2000-01-01 08:15:21,7874
2000-01-01 08:15:22,7862
2000-01-01 08:15:23,7859
2000-01-01 08:15:24,7877
2000-01-01 08:15:25,7900
2000-01-01 08:15:26,7894
2000-01-01 08:15:27,7904
2000-01-01 08:15:28,8099
2000-01-01 08:15:29,8103
2000-01-01 08:15:30,8163
2000-01-01 08:15:31,8220
2000-01-01 08:15:32,8470
2000-01-01 08:15:33,8524
2000-01-01 08:15:34,8537
2000-01-01 08:15:35,8552
2000-01-01 08:15:36,8439
2000-01-01 08:15:37,8415
2000-01-01 08:15:38,8363
2000-01-01 08:15:39,8316
2000-01-01 08:15:40,8042
2000-01-01 08:15:41,7968
2000-01-01 08:15:42,7922
2000-01-01 08:15:43,7844
2000-01-01 08:15:44,7858
2000-01-01 08:15:45,7625
2000-01-01 08:15:46,7523
2000-01-01 08:15:47,7449
2000-01-01 08:15:48,7082
2000-01-01 08:15:49,7014
2000-01-01 08:15:50,6966
2000-01-01 08:15:51,6897
2000-01-01 08:15:52,7092
2000-01-01 08:15:53,6871
